label,text
0,"This is an extremely primitive and paranoid culture. Mr. Chekov, issue a phaser and communicator to each team.  We'll maintain radio silence except in emergency, all transmissions to be preceded by three coded bleeps. Anyone in uniform, get rid of your rank insignia.  Any questions?  All right, let's do our job and get out of here. Our own world is waiting for us to save it if we can."
0,She doesn't want the chocolate!
1,"Not really bad, just... strange."
0,"Everything is backwards now. Like out there is the true world, and in here is the dream."
0,Look at him. Perverse as a pink pickle.
0,"I guess the school board thinks because Hemingway's male and an asshole, he's worthy of our time"
0,"You couldn't win an egg and spoon race, Eric."
1,"Only about a hundred people saw you cheek to goddamn cheek with him all night, Thelma!"
1,"Mr. President, I have come to speak on behalf of the accused."
0,I've had to put myself in the way of people's kindness.
0,"Man, I feel a hate-crime coming on"
0,"Well, if there's a bright center to the universe, you're on the planet that it's farthest from."
0,We've got to save Prime! Punching...
1,"But I tell you what, Suit."
1,Find out where he is.
1,"To avenge my father, I will turn you into killing machines."
1,"Yeah, what did we do, Ray?"
1,We believe it was caused by over mining and insufficient safety precautions.
0,I like them french-fried potaters.
1,Is there something wrong with anything?
1,"Where's the, uh, 'Dragon's lair?"
0,Please don't give him any more acid.
0,Come with me if you want to live.
0,You know what your problem is? You're just too adorable...
0,Well look who's here! Cecil Beaton!
0,This fence is about the first thing I've ever done that'll produce an actual result.
0,and a waitress named Flo. Christ.
1,You are not how much money you have in the bank.
1,"Look kid, why don't you go out and win a few races, then come back and see me."
0,I'm sorry! You pushed me first.
1,"I did...and we all dream of it, and here, here Hollywood has come to you."
1,He swept the old gang out of office.
1,Chaplin's Modern Times!
1,"Listen, what are you doing tonight?"
0,"You couldn't hit a lake if you were standing on the bottom, now shut the fuck up."
0,"""All you need is love."""
1,Now we know how the guest list was made up.
0,God saw to it to put you in my path. And I aim to cure ya of your wickedness.
1,You haven't told bedtime stories before?
1,"You're not going to take it to a bank Or what, you want to bury it?"
0,"A double Chubby Chuck, a Mexicali Chili Barb, two orders of French fries--"
0,You look like shit.
1,"Nothing, if you leave right now."
0,I'm not dying in a fucking ratmaze.
0,During wartime the national suicide rate goes down.
1,Because I can get into this vault in half an hour.
1,"Listen, I would just like to see...the two of you...get it on."
1,"Oh, dear -- that's too wonderful to be true!"
1,Tell me you heard the shot and you're calling the police right now...
0,"Please, spare me the psycho-babble father bullshit. Dawson and Downey'll have their day in court, but they'll have it with another lawyer."
1,"I didn't ask you to pull me out of there, goddamn you!"
0,"Just because you've got me safely in this little trap, you think you can bully me into feeling whatever you want!"
0,"If you could remember who shot you and where it happened, it might help."
1,You're a wonderful dad.
1,Aren't we saying cocaine is more potent than our Constitution?
0,Behold as a wild ass in the desert go I forth to my work.
1,"Listen, once I have the baby, Vanessa is going to finally be happy, and everything will be all right."
0,"Wakey, wakey, eggs and bakey."
1,"Then my lads, eternal life shall by ours!"
0,"You're too slow, old man. Attack pattern Shinzon Theta."
1,"The Big Red Dog is digging in our back yard, and we're justified in shooting him."
0,It's Christmas... and the fucking kid is getting his present.
1,"Okay, you gotta be quick."
1,May the Lord God preserve England's Queen.
1,"Made the semi-finals, didn't you?"
1,You're the closest thing I got to a friend around here.
0,"Welcome to wonderland, Alice!  Hahahaha!"
0,There is no God. But I hope someone looks after you.
0,I need to take some samples.
0,You become what you always were. A very big fish. And that's the way it happens.
0,"Issue a standing kill order on Jason Bourne, effective immediately."
1,"No, no, Marvin, it's fine really."
1,I can't get much wetter.
1,"then Cambridge..Harvard..entrepreneurial efforts..in efforts..in 1989, acquired Biocyte in hostile takeover.."
1,"You know, I'm a little nervous."
0,Do you realize I haven't gotten stoned since the trial started?
1,I think the very name of Paris brought a rush of pleasure to me that was extraordinary.
0,Everybody that she plays with dies.
0,They said this one has a surprise ending.
0,Dmitri didn't want the money?
1,I guess everything we've got to lose is already gone anyway.
0,You bastard! You fucked my freedom for a lousy job!
0,Now get in my way! Bitch.
1,Usually takes a week for you guys to get to me.
1,I detected no vibe other than that Ruiz thinks you're a fucking idiot.
0,I recommend amputation.
1,There are still two more of them out there!
1,I love Christmas in Turkey.
0,Sir... Do we get to win this time?
1,They live inside this little tiny champagne bubble... and someday the bubble's going to burst.
1,And I don't know if you're really giving.
0,He is the kindest and best of men.
0,I'm Bruce Nolan for Eyewitness news. Back to you fuckers 1
1,That's the nice thing about them.
0,"Gentlemen, if anybody's got any great ideas, now's the time..."
1,I'll get out of your way.
0,Josie Grossie.
0,"Majorek, this is the greatest pianist in Poland, maybe in the whole world. Wladyslaw Szpilman. Meet Majorek."
1,"Here we go again with this, Derek."
1,"I'm going to take the blame for it, I decided."
0,"I look like a total wanker, dont I?"
1,I'm going to try to reach escape velocity.
0,"There are no coincidences, Delia. Only the illusion of coincidence."
0,Even a broken clock gets to be right twice a day.
1,I did one especially for her.. .Nobody responds.
0,"Sure you do... You're a big fat smart bug, aren't you ?"
1,"I don't eat, I don't sleep."
1,"I mean, sure, she would smoke a little grass, or something, have a few drinks."
0,I like to understand what I'm shown!
0,Only the best people fight against all obstacles . . .
1,"So I turn to her and sort of grandly say, ""Well, this is me, Klutz, asking you, Goddess of Rock Climbing, to marry me."
0,If I find out the identity of this Jesuit rebel. I will kill both him and the man who told me.
0,"Shall we try some ""unsafe velocities?"""
1,That's the first time you've been right today.
0,Who's the greatest cocksucker in the world? C'mon --
1,The Grand High Poobah and doesn't that mean you have to be nice to me?
1,I want a home and children and peace.
1,We left you a message.
1,It was something I didn't want to think about.
1,"The broads're probably lining up right now, waiting for ol' Ty and his buddy Stump."
1,"All that uranium, plutonium, fuffonium, fuckononium, assononium, all that ""om""!"
0,"I'm gonna finger-fuck her tight little asshole! Finger-bang and tea-bang my balls--in her mouth! Where? Where? In her mouth--balls-a-plenty in her mouth! Balls, balls, sweaty balls--"
1,You have taken your first step into a larger world.
1,"Come on, it's grad night."
0,"You're a hooker, you hooker."
1,"Well yeah, Glen, I guess it is kinda funny."
0,I've got a better idea...
0,"If you don't shut your fucking mouth I will kill you, are you understanding me?"
1,I'm sure it won't be that hard.
0,"Good morning, Dr. Arroway."
1,What gives you the right to get this personal with me.
0,"My God, you've gotten fat. Come in. Come, come."
1,"If this is about you fucked Melanie, I don't give a damn."
0,Your name Roger Merman?
1,Because if you are...
0,He's almost a stranger and I prefer him to you.
1,When you speak to him he's not at all nuts.
1,"Yeah, they told me to get out of the house."
1,Mrs. Hulme told me they had found out today that Juliet has tuberculosis on one lung.
0,The party never stops on Selina Kyle's answering machine ... Guess I should've let him win that last racquetball game.
1,The powers at our disposal are far greater than you can imagine.
1,What are they teaching in college these days?
0,I'm fireproof. You weren't.
0,"He should not be hitting you, Jenny."
1,Especially ones that test for catastrophic hormones or clomiphene citrate.
1,"Be careful in that big City, Clark."
0,Aw right. Let's get some tacos!
1,"Face it, Colonel, you don't have us, we have you."
